InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
1304	73.59507475350675	48.40317839738268	81.94045458128117	153.29754192432546	58.06890648182512	51.73944044294077	127.85004198980319	51.194820991987854	74.0263769030683	324.7338013050391	114.73683533272974	53.678840904246925	4741.292842753672	5399.9160930201
715	947.9231297923595	1391.549377176889	598.7045575860509	1177.4894014115434	1002.0224288832677	558.3659286123949	889.7010231088674	486.0364319682963	1061.9157001865412	840.6157133559109	634.4891669532853	1149.767301788064	6611.984176114261	1648.1161351836
1320	895.58517807972	1374.9478936965695	571.2064407749637	1162.7169187883949	967.6600043917016	572.8053766113152	948.6396511443997	474.13371669917655	1028.0255658985825	789.5197623249699	683.1646954220122	1162.7149509215371	6530.569981602296	1578.4788834565
298	628.0389974819091	642.631517477463	358.08565692475685	822.8625645230082	686.8720925880516	265.73641135583307	516.851678849582	271.08974249653056	747.2794411618191	439.85582936495666	406.7930346992033	992.00003854113	5437.983425021264	2064.7276931904
381	18.362605768970667	12.660763082074673	9.626174222878213	30.458741935424513	39.396385076392264	3.4646090436107078	23.482568530445594	2.870219312097149	17.8648721653522	60.13901672835929	40.588814473156276	33.116094728650864	4476.940407647381	5024.0053598043
1107	923.9297133433008	1396.3022591449553	588.6110178531449	1104.855409484445	945.8755208086105	580.6476611365003	962.4213413478643	470.6663116076113	1053.2582469692572	812.8126809121984	702.6360010637553	1176.1830756259671	6210.178315074817	1216.213378438
1268	912.7204662859597	1377.436715228363	597.8603598783242	1179.969542375973	995.5631367904252	549.6198916073652	907.3064028758043	494.82529005236853	1037.0041286687408	730.2325738284666	646.8948428507787	1262.5512437232435	4549.256031905709	23.7780084808
1125	282.9270318266289	214.6340205402841	101.53402987721215	399.42217104061916	209.49350661939653	44.77980131962283	271.3264871711771	19.177579995383535	230.97650703201484	208.5346097028013	225.47503385546008	167.16912232842174	4454.1882955545	2776.2966270917
419	895.763019726563	1363.3989988180674	596.7781762562844	1168.81974125275	962.6382468403277	541.9713006642075	873.7713167382627	470.58793385107225	1033.0597769202316	814.9785997985595	644.8194138418959	1220.485698005946	4121.450306764999	0.0040684825
749	913.9754481655024	1384.0573965762571	630.816669041184	1120.6632577207945	1007.5710201766332	580.4856944921127	911.5097610242855	497.99119414609	1077.327594085372	691.4162640548109	642.7461989154708	1272.6778866019306	4954.117338547929	147.9070613302
184	928.6734903118083	1422.740757243116	649.5868990349034	1205.235224484093	1023.6394418608827	579.7687931873121	913.4199504464385	508.6572026943632	1118.183711092692	790.2249994248409	644.8115718679105	1285.9206999029009	5185.965347236233	141.5984083617
1345	968.9327853272856	1410.7105778321438	632.1848991438943	1182.5118149569948	1001.7996228598627	574.9465182965376	909.0507106971588	515.4631864777019	1055.8348702204914	756.4999172502711	674.9841665139265	1243.5658741758998	5447.227279687252	561.879226388
1043	911.6541911161767	1404.4069275907111	616.9461161649555	1175.2931548317454	1012.1744414223975	572.5769958532223	939.6610881944428	514.267525780878	1100.774016073444	712.8795130330933	659.540063438837	1250.3833108698386	4596.320002179163	25.53755134
307	27.861022033493228	41.35509700165693	34.3788751052803	44.85783868555054	52.30389446229378	1.6666666666666667	54.01834970166422	10.728765816368165	18.933441993710318	211.7456988080869	84.81441973317338	0.6478735870977792	4000.420642368358	3089.3903800405
1191	946.5090732382496	1282.0947262296074	663.1931950784874	1228.7139192907634	963.0454036616882	590.3849491927036	933.1386036422512	478.41485922546974	1066.0518925786093	832.935685521619	633.2616069098808	1030.2853957419047	4916.719004051547	171.8752539569
982	939.7573741661698	1400.602936170486	684.0955736044295	1186.7980243942573	1001.1577856980027	572.502550453199	963.442286986273	484.54891358801893	1102.6179985862252	793.9715350202007	666.8383070165083	1275.9582761737086	4701.410660887013	17.5942053209
271	20.9649645429315	16.305091858699843	0.8331866176164011	36.863081012949635	64.68713835978413	5.711171331813476	57.84250456029431	3.3434887728301814	11.453149862759798	97.36273639024647	19.821634469395942	24.238274626897386	4151.325332171815	3488.1514951951
1190	933.3280819457783	1423.8724729148562	664.5510340792275	1202.7796273332376	995.0959398405204	593.6406011983036	959.2621863515072	520.8613530523087	1102.1542509182661	771.1833960023802	688.507465902708	1184.8832300578194	5498.312491773688	495.1407676672
600	629.5437108034283	1052.2323937421959	369.0680571446023	820.507349188093	649.6884440574058	331.46846720890613	539.3973533436528	206.1403412408764	712.1386986283595	512.6310856960201	368.8554871502916	1081.9342642436093	5174.812440950828	1189.8985042476
119	972.3516553596944	1415.9469920985887	630.9446855730192	1200.7432930047041	963.1322163882855	588.6524414313398	962.0226769213381	490.48853502574923	1100.227972147066	894.0878656636478	664.7494049840643	1244.1426947550624	5640.488084908371	504.0958519729
469	954.4711900705245	1412.7405062927721	630.2440183572668	1161.6257956488155	995.5755123845876	576.5284035142018	952.2465465453299	492.26296528799224	1071.4531529472965	930.25573206246	648.291664385467	1156.0662000017933	5167.020426376524	166.4757907781
