Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
243	24300	647	1000	0.9222451313873188	627	20	0.8986923076923004	0.8423493044822257	19.99488481680552
244	24400	645	1000	0.9181279665658199	625	20	0.8996153846153772	0.8465116279069768	20.043913682301838
245	24500	647	1000	0.9248232363346893	627	20	0.8999230769230694	0.8516228748068007	20.092866333325706
246	24600	646	1000	0.9090262582267339	626	20	0.9000769230769153	0.8544891640866873	20.137429551283518
247	24700	646	1000	0.9194335360590776	626	20	0.9002307692307615	0.8513931888544891	20.18221756617228
248	24800	650	1000	0.9225002065491748	631	19	0.9000769230769151	0.8492307692307692	20.229092435042062
249	24900	647	1000	0.9222802418011937	628	19	0.9006923076922999	0.8562596599690881	20.27828378677368
250	25000	647	1000	0.933482906900213	628	19	0.9010769230769156	0.8624420401854714	20.33322994709015
251	25100	653	1000	0.9278856451986048	634	19	0.9012307692307618	0.8545176110260337	20.38434146642685
252	25200	649	1000	0.9103182552032887	630	19	0.9012307692307618	0.864406779661017	20.430809700489043
253	25300	652	1000	0.9206992197874413	633	19	0.9010769230769158	0.8634969325153374	20.477257231871288
254	25400	655	1000	0.9324477901780672	635	20	0.9008461538461464	0.8595419847328244	20.519895152250925
255	25500	652	1000	0.9302093818012506	632	20	0.9008461538461463	0.8634969325153374	20.56315995057424
256	25600	653	1000	0.9198063168270175	633	20	0.9010769230769157	0.8606431852986217	20.60623459815979
257	25700	648	1000	0.9240186221951956	628	20	0.9009230769230695	0.8688271604938271	20.64839291969935
258	25800	646	1000	0.9277098690857276	627	19	0.9010769230769157	0.8668730650154799	20.699773816267648
259	25900	645	1000	0.923350271979706	626	19	0.9010769230769159	0.8666666666666667	20.747776647408802
260	26000	644	1000	0.9292724570331491	625	19	0.9007692307692237	0.8664596273291926	20.799784131844838
261	26100	650	1000	0.9186567708036784	632	18	0.9008461538461466	0.8553846153846154	20.848886183897655
262	26200	655	1000	0.916597316709415	637	18	0.9009230769230697	0.850381679389313	20.897769117355345
263	26300	651	1000	0.9304371054461208	633	18	0.9009230769230696	0.8540706605222734	20.941188383102418
264	26400	646	1000	0.927532711764783	628	18	0.901230769230762	0.8560371517027864	20.992820346355437
265	26500	645	1000	0.9383486082577752	626	19	0.9010769230769158	0.8589147286821706	21.04244703054428
266	26600	642	1000	0.9354336544442526	624	18	0.9008461538461463	0.8707165109034268	21.089510452747344
267	26700	648	1000	0.9220166270459323	630	18	0.9009999999999925	0.8611111111111112	21.13591911792755
268	26800	653	1000	0.9258626423182146	634	19	0.9009999999999923	0.8606431852986217	21.186187366644543
269	26900	645	1000	0.9376799750694955	627	18	0.9011538461538385	0.8744186046511628	21.24165858030319
270	27000	643	1000	0.9289194920723923	625	18	0.9012307692307618	0.8755832037325039	21.29041071732839
271	27100	639	1000	0.924196153958707	621	18	0.9016923076923002	0.8748043818466353	21.33347233136495
